date,product_type,quantity_produced,Hides_kg,Chrome_Chemicals_L,Dyes_kg,Salt_kg
2024-12-23,Bag,235.0,249.75,97.97,38.11,69.87
2024-12-23,Shoe Leather,234.0,148.39,56.85,26.88,44.27
2024-12-23,Jacket Leather,88.0,161.52,62.7,22.72,48.48
2024-12-23,Wallet,251.0,81.22,26.53,16.21,21.12
2024-12-23,Custom,77.0,100.61,39.22,14.7,26.59
2024-12-24,Belt,52.0,21.39,8.07,3.27,5.24
2024-12-24,Bag,174.0,198.21,73.21,26.93,41.93
2024-12-24,Shoe Leather,112.0,84.21,32.26,11.74,25.72
2024-12-24,Jacket Leather,69.0,140.19,46.52,18.33,39.25
2024-12-24,Wallet,267.0,99.16,28.5,16.47,20.22
2024-12-24,Custom,111.0,140.86,48.09,22.82,39.14
2024-12-25,Belt,59.0,25.43,9.0,4.43,6.87
2024-12-25,Bag,211.0,235.12,83.31,38.35,54.39
2024-12-25,Shoe Leather,267.0,179.99,65.45,31.16,57.62
2024-12-25,Jacket Leather,255.0,501.2,181.74,72.77,135.26
2024-12-25,Wallet,228.0,81.34,23.7,14.14,17.68
2024-12-25,Custom,97.0,125.32,43.93,19.24,36.27
2024-12-26,Belt,293.0,117.33,42.04,21.6,29.24
2024-12-26,Bag,154.0,167.62,64.77,25.27,40.8
2024-12-26,Shoe Leather,307.0,217.97,77.97,30.78,65.01
2024-12-26,Jacket Leather,134.0,280.95,90.86,36.75,69.32
2024-12-26,Wallet,62.0,20.95,5.95,3.37,4.64
2024-12-26,Custom,302.0,373.34,149.82,54.24,97.55
2024-12-27,Belt,95.0,40.35,12.04,7.23,9.31
2024-12-27,Bag,119.0,131.4,50.83,21.63,30.33
2024-12-27,Shoe Leather,277.0,186.51,68.91,29.23,60.19
2024-12-27,Jacket Leather,164.0,343.53,113.22,44.77,79.72
2024-12-27,Wallet,295.0,109.55,33.68,16.88,22.08
2024-12-27,Custom,265.0,379.14,124.87,56.88,88.08
2024-12-28,Belt,66.0,25.2,9.23,4.63,6.94
2024-12-28,Bag,80.0,84.74,30.93,12.38,23.41
2024-12-28,Shoe Leather,179.0,123.52,49.63,18.85,37.03
2024-12-28,Jacket Leather,213.0,389.65,150.41,56.34,113.68
2024-12-28,Wallet,52.0,17.49,5.5,2.81,4.27
2024-12-28,Custom,172.0,217.06,73.44,36.32,57.77
2024-12-29,Belt,186.0,75.59,25.95,12.88,19.85
2024-12-29,Bag,64.0,67.78,27.27,10.58,18.7
2024-12-29,Shoe Leather,91.0,55.6,24.19,8.98,17.29
2024-12-29,Jacket Leather,132.0,240.11,97.1,33.5,77.63
2024-12-29,Wallet,294.0,110.54,32.2,16.33,25.3
2024-12-29,Custom,101.0,126.7,45.41,19.37,31.86
2024-12-30,Belt,277.0,119.4,40.29,20.49,29.18
2024-12-30,Bag,293.0,348.33,116.01,44.23,80.26
2024-12-30,Shoe Leather,148.0,111.39,41.81,15.7,29.16
2024-12-30,Jacket Leather,81.0,150.7,57.44,23.0,48.23
2024-12-30,Wallet,283.0,103.91,30.74,16.52,24.11
2024-12-30,Custom,290.0,366.08,129.3,58.04,95.19
